Tool,File,Contract,Vulnerability,Severity,SWC.ID,Remediation,Description.More.Info,Execution.time,Total.Time,source_file,subfolder,filename
slither,smartbugs-dataset/time_manipulation/governmental_survey.sol#L30-L40,Governmental.resetInvestment(),arbitrary-send-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.655665398,888.7582638,output_time_manipulation.csv,time_manipulation,governmental_survey.sol#L30-L40
slither,smartbugs-dataset/time_manipulation/governmental_survey.sol#L45-L52,"Attacker.attack(address,uint256)",tautology,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,High,,0.655665398,888.7582638,output_time_manipulation.csv,time_manipulation,governmental_survey.sol#L45-L52
slither,smartbugs-dataset/time_manipulation/governmental_survey.sol#L30-L40,Governmental.resetInvestment(),unchecked-send,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.655665398,888.7582638,output_time_manipulation.csv,time_manipulation,governmental_survey.sol#L30-L40
mythril,smartbugs-dataset/time_manipulation/governmental_survey.sol,Attacker,requirement violation,Medium,SWC-ID: https://swcregistry.io/docs/SWC-123,A requirement was violated in a nested call and the call was reverted as a result.,Estimated Gas Usage: 1900 - 36466,245.386426,888.7582638,output_time_manipulation.csv,time_manipulation,governmental_survey.sol
mythril,smartbugs-dataset/time_manipulation/governmental_survey.sol,Attacker,requirement violation,Medium,SWC-ID: https://swcregistry.io/docs/SWC-123,A requirement was violated in a nested call and the call was reverted as a result.,Estimated Gas Usage: 1084 - 1460,245.386426,888.7582638,output_time_manipulation.csv,time_manipulation,governmental_survey.sol
mythril,smartbugs-dataset/time_manipulation/governmental_survey.sol,Attacker,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 1828 - 36204,245.386426,888.7582638,output_time_manipulation.csv,time_manipulation,governmental_survey.sol
mythril,smartbugs-dataset/time_manipulation/governmental_survey.sol,Attacker,requirement violation,Medium,SWC-ID: https://swcregistry.io/docs/SWC-123,A requirement was violated in a nested call and the call was reverted as a result.,Estimated Gas Usage: 1821 - 36197,245.386426,888.7582638,output_time_manipulation.csv,time_manipulation,governmental_survey.sol
slither,smartbugs-dataset/time_manipulation/ether_lotto.sol#L33-L57,EtherLotto.play(),arbitrary-send-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.649270535,888.7582638,output_time_manipulation.csv,time_manipulation,ether_lotto.sol#L33-L57
slither,smartbugs-dataset/time_manipulation/ether_lotto.sol#L33-L57,EtherLotto.play(),weak-prng,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.649270535,888.7582638,output_time_manipulation.csv,time_manipulation,ether_lotto.sol#L33-L57
slither,smartbugs-dataset/time_manipulation/ether_lotto.sol#L33-L57,EtherLotto.play(),incorrect-equality,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,High,,0.649270535,888.7582638,output_time_manipulation.csv,time_manipulation,ether_lotto.sol#L33-L57
mythril,smartbugs-dataset/time_manipulation/ether_lotto.sol,EtherLotto,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 153 - 248,18.55652308,888.7582638,output_time_manipulation.csv,time_manipulation,ether_lotto.sol
mythril,smartbugs-dataset/time_manipulation/ether_lotto.sol,EtherLotto,Dependence on predictable environment variable,Low,SWC-ID: https://swcregistry.io/docs/SWC-116,A control flow decision is made based on The block.timestamp environment variable.,Estimated Gas Usage: 6138 - 26514,18.55652308,888.7582638,output_time_manipulation.csv,time_manipulation,ether_lotto.sol
mythril,smartbugs-dataset/time_manipulation/ether_lotto.sol,EtherLotto,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 14414 - 123492,18.55652308,888.7582638,output_time_manipulation.csv,time_manipulation,ether_lotto.sol
mythril,smartbugs-dataset/time_manipulation/ether_lotto.sol,EtherLotto,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 14414 - 123492,18.55652308,888.7582638,output_time_manipulation.csv,time_manipulation,ether_lotto.sol
slither,smartbugs-dataset/time_manipulation/lottopollo.sol#L11-L24,lottopollo.payOut(uint256),arbitrary-send-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.636927843,888.7582638,output_time_manipulation.csv,time_manipulation,lottopollo.sol#L11-L24
slither,smartbugs-dataset/time_manipulation/lottopollo.sol#L11-L24,lottopollo.payOut(uint256),unchecked-send,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.636927843,888.7582638,output_time_manipulation.csv,time_manipulation,lottopollo.sol#L11-L24
mythril,smartbugs-dataset/time_manipulation/lottopollo.sol,lottopollo,Dependence on predictable environment variable,Low,SWC-ID: https://swcregistry.io/docs/SWC-116,A control flow decision is made based on The block.timestamp environment variable.,Estimated Gas Usage: 261 - 356,5.533205986,888.7582638,output_time_manipulation.csv,time_manipulation,lottopollo.sol
mythril,smartbugs-dataset/time_manipulation/lottopollo.sol,lottopollo,Dependence on predictable environment variable,Low,SWC-ID: https://swcregistry.io/docs/SWC-116,A control flow decision is made based on The block.timestamp environment variable.,Estimated Gas Usage: 278 - 373,5.533205986,888.7582638,output_time_manipulation.csv,time_manipulation,lottopollo.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol#L136-L142,"Marriage.sendMessage(string,string,string)",arbitrary-send-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.722917795,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol#L136-L142
slither,smartbugs-dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol#L53-L56,"Owned.execute(address,uint256,bytes)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.722917795,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol#L53-L56
mythril,smartbugs-dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,Owned,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2436 - 40621,3198.624083,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,Owned,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2360 - 40357,3198.624083,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,Marriage,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 984 - 1079,3198.624083,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,Marriage,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 1050 - 1145,3198.624083,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,Marriage,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2608 - 40793,3198.624083,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,Marriage,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2608 - 40793,3198.624083,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,Marriage,Unprotected Ether Withdrawal,High,SWC-ID: https://swcregistry.io/docs/SWC-105,Any sender can withdraw Ether from the contract account.,Estimated Gas Usage: 2608 - 40793,3198.624083,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol#L15-L23,FreeEth.GetFreebie(),arbitrary-send-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.636577129,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol#L15-L23
slither,smartbugs-dataset/unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol#L33-L40,"FreeEth.Command(address,bytes)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.636577129,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol#L33-L40
mythril,smartbugs-dataset/unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,FreeEth,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 3999 - 72796,1324.323905,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,FreeEth,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 3999 - 72796,1324.323905,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,FreeEth,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 3999 - 72796,1324.323905,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,FreeEth,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2407 - 40592,1324.323905,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,FreeEth,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2332 - 40329,1324.323905,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0xf29ebe930a539a60279ace72c707cba851a57707.sol#L13-L18,B.go(),unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.617671967,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xf29ebe930a539a60279ace72c707cba851a57707.sol#L13-L18
mythril,smartbugs-dataset/unchecked_low_level_calls/0xf29ebe930a539a60279ace72c707cba851a57707.sol,B,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 3227 - 72024,58.62661695,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xf29ebe930a539a60279ace72c707cba851a57707.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xf29ebe930a539a60279ace72c707cba851a57707.sol,B,State access after external call,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,Read of persistent state following external call,Estimated Gas Usage: 3227 - 72024,58.62661695,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xf29ebe930a539a60279ace72c707cba851a57707.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xf29ebe930a539a60279ace72c707cba851a57707.sol,B,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 3227 - 72024,58.62661695,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xf29ebe930a539a60279ace72c707cba851a57707.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xf29ebe930a539a60279ace72c707cba851a57707.sol,B,State access after external call,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,Write to persistent state following external call,Estimated Gas Usage: 3227 - 72024,58.62661695,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xf29ebe930a539a60279ace72c707cba851a57707.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0xf29ebe930a539a60279ace72c707cba851a57707.sol,B,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 3227 - 72024,58.62661695,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xf29ebe930a539a60279ace72c707cba851a57707.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol#L21-L29,WhaleGiveaway1.redeem(),arbitrary-send-eth,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.655896425,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol#L21-L29
slither,smartbugs-dataset/unchecked_low_level_calls/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol#L39-L46,"WhaleGiveaway1.Command(address,bytes)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.655896425,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol#L39-L46
mythril,smartbugs-dataset/unchecked_low_level_calls/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,WhaleGiveaway1,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2407 - 40592,1334.665148,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,WhaleGiveaway1,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 2332 - 40329,1334.665148,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,WhaleGiveaway1,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 4068 - 72865,1334.665148,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,WhaleGiveaway1,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 4068 - 72865,1334.665148,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,WhaleGiveaway1,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 4068 - 72865,1334.665148,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3.sol#L11-L19,"airdrop.transfer(address,address,address[],uint256)",unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.62732935,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x4051334adc52057aca763453820cb0e045076ef3.sol#L11-L19
mythril,smartbugs-dataset/unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3.sol,airdrop,External Call To User-Supplied Address,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,A call to a user-supplied address is executed.,Estimated Gas Usage: 2765 - 75980,75.03437281,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x4051334adc52057aca763453820cb0e045076ef3.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3.sol,airdrop,Multiple Calls in a Single Transaction,Low,SWC-ID: https://swcregistry.io/docs/SWC-113,Multiple calls are executed in the same transaction.,Estimated Gas Usage: 2765 - 75980,75.03437281,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x4051334adc52057aca763453820cb0e045076ef3.sol
mythril,smartbugs-dataset/unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3.sol,airdrop,Unchecked return value from external call.,Medium,SWC-ID: https://swcregistry.io/docs/SWC-104,The return value of a message call is not checked.,Estimated Gas Usage: 1755 - 40125,75.03437281,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0x4051334adc52057aca763453820cb0e045076ef3.sol
slither,smartbugs-dataset/unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d.sol#L14-L20,RealOldFuckMaker.makeOldFucks(uint32),unchecked-lowlevel,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.638448477,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xf2570186500a46986f3139f65afedc2afe4f445d.sol#L14-L20
mythril,smartbugs-dataset/unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d.sol,RealOldFuckMaker,State access after external call,Low,SWC-ID: https://swcregistry.io/docs/SWC-107,Read of persistent state following external call,Estimated Gas Usage: 3793 - 73672,18.89810777,46402.2058,output_unchecked_low_level_calls.csv,unchecked_low_level_calls,0xf2570186500a46986f3139f65afedc2afe4f445d.sol
